perm1__real0,perm1__real1,perm1__real2,perm1__real3,perm1__real4
0.681233,-0.394034,-0.652286,0.155127,1.03002
0.857474,-0.620989,-0.720958,-0.266579,1.22793
0.841856,-0.552788,-0.492201,-0.0205971,1.35607
0.813916,-0.730456,-0.328263,-0.193659,1.29627
0.877665,-0.68567,-0.505105,-0.0331111,1.26307
1.04487,-0.712989,-0.522613,-0.271373,1.4186
0.930583,-0.879707,-0.349917,-0.0721474,1.28949
1.04168,-0.73713,-0.34952,-0.0816336,1.15884
1.15621,-0.959981,-0.058569,-0.151678,1.34762
1.00715,-0.840336,0.149065,-0.236846,0.951962
1.04596,-0.563488,-0.206613,-0.332264,0.881749
0.928878,-0.665514,0.00707337,-0.197873,0.839311
0.997537,-0.741066,0.0659665,-0.143641,0.666818
0.94167,-0.569009,-0.0418997,-0.070217,0.412787
0.982557,-0.74414,-0.116536,-0.223115,0.509167
1.00986,-0.739659,0.110881,-0.278328,0.647054
0.678874,-0.729793,0.0518845,-0.531149,0.480908
1.0349,-0.603584,-0.433048,-0.313887,0.427325
0.820335,-0.84861,-0.255044,-0.0915485,0.174767
0.691277,-0.561278,-0.140309,-0.531855,0.528371
0.563729,-0.176118,-0.421876,-0.240325,0.39118
0.722176,-0.363994,-0.215634,0.0451355,0.432689
0.793217,-0.850199,-0.402158,-0.379872,-0.133026
0.472501,-0.67546,-0.199353,-0.339036,0.278845
0.656824,-0.418408,-0.137832,-0.42455,-0.0611738
0.624655,-0.3534,-0.379101,-0.203294,0.0596856
0.834774,-0.386262,-0.420162,-0.085294,0.159329
0.672798,-0.181951,-0.494248,-0.467095,0.155133
0.626411,-0.123249,-0.261493,-0.12213,-0.0412048
0.564261,-0.317248,-0.400799,-0.409107,-0.255355
0.868367,-0.315512,-0.285737,-0.667641,-0.555862
0.707075,-0.381583,-0.0756297,-0.460946,-0.669235
0.558174,-0.529889,0.00049897,-0.566199,-0.495815
0.708207,-0.647676,0.0352799,-0.470867,-0.685203
0.87382,-0.631289,-0.341658,-0.367292,-0.37922
0.791391,-0.434051,-0.182498,-0.194199,-0.293358
1.04133,-0.341001,0.0594387,-0.247504,-0.128087
1.11862,-0.858581,0.104791,0.0407846,0.0675355
1.00355,-0.612764,0.586836,-0.250649,-0.0812263
0.742016,-0.76885,0.673158,-0.0864913,-0.271754
1.171,-0.578747,0.585252,0.0404656,-0.61027
0.845849,-0.710958,0.591014,-0.0222507,-0.402541
1.16502,-0.319578,0.621321,0.258002,-0.511819
1.15479,-0.305172,0.667599,0.189338,-0.473134
0.751134,-0.369483,0.694947,-0.0740396,-0.608306
0.904303,-0.0137836,1.03496,0.177009,-0.623718
0.788109,-0.0950106,0.821841,0.282206,-0.272113
0.658804,-0.107551,0.860667,0.564303,-0.694685
0.825458,-0.401824,1.01109,0.21509,-0.286001
0.731271,-0.387649,0.933437,-0.108583,-0.298236
1.00322,-0.237967,0.943585,0.30073,-0.201885
0.854025,-0.0905961,0.770815,0.196781,-0.271899
0.767213,-0.237267,0.881539,0.430913,-0.505521
0.596436,-0.121844,1.23311,0.606418,-0.356378
0.41871,-0.282148,1.1984,0.592951,-0.434641
0.292062,0.13419,1.32969,0.76792,-0.323814
0.230502,0.0847651,1.32765,0.598237,-0.364407
-0.203085,0.0112027,1.37224,0.850692,-0.514581
-0.29657,-0.174788,0.881216,0.779404,-0.499117
-0.174279,0.211795,1.01997,0.962137,-0.479191
-0.0394062,0.160738,0.952658,0.944884,-0.783735
-0.261636,0.562106,0.782712,0.649896,-0.721636
-0.599218,0.636477,1.23182,0.786108,-0.802647
-0.59526,0.78401,0.978542,0.831086,-0.622514
-0.951915,0.599543,0.849328,1.06575,-0.398001
-0.53787,0.716583,0.868368,0.980502,-0.656551
-0.824607,0.852176,1.01879,0.993556,-0.575894
-0.593149,0.794246,1.09772,0.989154,-0.496621
-0.788591,0.604946,1.1193,1.19701,-0.749991
-0.789244,0.755173,0.963151,1.13301,-0.759849
-1.03975,0.80018,1.11557,1.27874,-0.920692
-0.952691,0.827912,1.09343,1.42206,-0.730091
-0.818668,0.552762,0.982952,1.30719,-0.805268
-0.94211,0.806401,0.865125,1.30011,-0.917268
-0.73608,0.763898,0.918409,1.39278,-0.647334
-0.722839,0.901815,0.845446,1.22293,-0.883793
-0.828732,0.785385,0.93745,1.22938,-0.938993
-0.857636,0.669339,0.889332,1.17817,-0.905366
-0.891834,0.60932,1.01765,1.42723,-1.09829
-0.642891,0.366039,0.873722,1.28882,-0.949617
-0.656439,0.278019,1.37657,1.2007,-0.900874
-0.634056,0.577347,1.17927,1.22127,-0.884972
-0.637675,0.520096,1.28115,1.12531,-1.18168
-0.637148,0.513484,1.06311,0.980712,-0.884208
-0.310875,0.295397,0.80332,1.1943,-1.01957
-0.616511,0.431751,0.791747,1.22524,-0.741487
-0.616234,0.252402,1.13448,1.38866,-0.780959
-0.438843,0.305934,0.902258,1.29289,-0.358836
-0.46873,0.148587,0.306154,1.4778,-0.471426
0.520716,0.146381,-0.00310588,0.361229,-0.43449
0.354656,-0.104298,-0.10399,0.429764,-0.355984
0.764251,-0.368987,0.215532,0.480054,-0.0557179
0.861177,-0.161274,0.10271,0.286647,-0.294462
0.640352,-0.125839,0.120348,0.361584,-0.489042
0.618091,0.238199,-0.0608184,0.36149,-0.302142
0.794317,0.277613,-0.111078,0.200207,-0.22229
0.801279,0.365471,-0.051953,0.546826,0.099275
0.807678,0.516505,-0.436217,0.162526,-0.0482227
0.536384,0.150891,-0.353716,0.330473,-0.252744
0.583895,0.47196,-0.272699,0.182097,-0.358998
0.575202,0.0956182,-0.278504,0.338462,-0.0698014
0.615345,0.121983,0.110349,0.226631,0.0635922
0.584037,0.250039,0.0805735,0.121939,-0.142458
0.352402,0.195222,0.217009,-0.0856073,-0.263058
0.138647,0.117302,-0.0268968,0.220902,-0.336791
0.377389,0.130982,0.347033,0.401628,-0.198754
0.00751007,0.269852,0.667726,-0.188629,-0.30555
-0.0102345,0.117132,0.52632,-0.191206,-0.254994
0.146169,0.240867,0.281655,-0.25216,0.071438
-0.316478,0.354216,0.543677,-0.321422,-0.388554
-0.0628812,0.28657,0.59338,-0.228398,-0.365883
-0.00214559,0.376062,0.434789,-0.126566,-0.404529
0.0988974,0.383169,0.518333,-0.485156,-0.404753
0.138188,0.375089,0.394002,-0.0886919,-0.406418
0.0560911,0.32607,0.469575,0.0712145,-0.528729
-0.0798184,0.554911,0.3064,-0.078657,-0.43324
-0.293171,0.697675,0.291233,0.127728,-0.111429
-0.0801694,0.794843,0.493368,0.40041,-0.00182111
-0.014673,0.833353,0.567268,0.20804,0.100766
-0.220995,0.446494,0.573333,-0.121036,0.169621
0.10538,0.525109,0.784817,0.00160498,0.12975
0.0827639,0.57803,0.855879,0.0206129,0.30439
-0.0903591,0.363582,0.865727,-0.0460106,-0.0270741
-0.270472,0.259735,0.956239,-0.0645824,0.171972
0.241877,0.451187,0.718202,0.0302901,0.00835512
-0.384991,0.444927,1.13155,0.0871799,-0.0552337
-0.681699,0.374103,1.02616,0.0273702,-0.0183403
-0.19395,0.056453,0.888105,0.0949657,0.151349
-0.18641,-0.16413,0.738634,-0.199715,-0.057646
-0.231895,0.0337412,0.650416,0.142233,0.0388027
-0.327322,-0.0997762,0.711717,0.213067,0.0311184
-0.26305,0.278329,0.660638,0.0882196,0.00841822
-0.344713,0.140567,0.411898,0.22583,0.0625616
-0.163274,0.37625,0.448839,0.289142,-0.371216
-0.224632,0.200317,0.577041,0.210372,-0.498121
0.0914412,0.667949,0.657507,-0.180492,-0.0850935
-0.0810959,0.286324,0.514819,0.0166499,-0.0308884
-0.339118,0.457951,0.609148,-0.25033,-0.244529
-0.15563,0.584515,0.653288,0.116611,-0.355413
0.143894,0.823761,0.857008,0.150111,-0.0467318
0.0552153,1.06739,0.965697,0.162996,-0.0858996
-0.405827,1.01599,1.08082,0.114451,-0.160083
-0.203034,1.24099,0.900372,0.531369,0.123922
-0.252468,0.587315,1.16013,0.11657,0.244114
0.0471364,1.13555,0.763664,0.0198222,0.0970833
-0.314001,0.80631,0.591082,0.0612445,0.380091
-0.576383,0.73425,0.894704,0.019437,0.242835
-0.535162,0.690078,0.93761,0.0500171,0.153694
-0.273532,0.718953,0.698149,-0.0849307,-0.0958338
-0.287086,0.470213,0.893053,-0.22375,0.0490107
-0.2458,0.60524,0.821104,-0.277916,0.0910767
-0.53982,0.557981,0.946689,-0.051331,-0.281409
-0.0600723,0.613353,1.03296,-0.0420261,-0.363854
-0.185291,0.397,1.14449,0.0391577,-0.245276
-0.338426,0.254507,1.07772,0.132151,-0.0755934
-0.513611,0.452265,1.20477,0.229554,-0.0338774
-0.350661,0.374996,1.64545,-0.182712,-0.532805
-0.25606,0.272914,1.64871,-0.220901,-0.177069
0.046841,0.360987,1.48548,0.0232664,-0.138445
-0.00907101,-0.0590889,1.14617,-0.214703,-0.289818
0.214016,-0.081373,1.41937,-0.0954344,-0.259839
0.279297,-0.156359,1.17197,-0.308773,-0.392381
0.246737,-0.175603,1.13351,-0.494431,-0.0775091
0.0252565,-0.425771,1.12797,-0.787501,-0.115971
-0.0670168,-0.408249,1.2392,-0.704008,-0.0708522
0.253684,-0.572429,0.938791,-0.908578,-0.102653
0.383848,-0.51486,1.1056,-0.823795,-0.31221
0.117074,-0.892013,1.04123,-0.725373,-0.244566
0.334905,-0.805856,0.978625,-0.924072,-0.0176028
0.478204,-0.610134,0.865132,-1.13364,-0.0113981
0.527371,-0.742241,0.947933,-1.05527,-0.164098
0.865346,-0.684148,0.933212,-1.03283,0.0505238
0.554112,-0.741375,0.897323,-1.15373,0.186876
0.612852,-0.845148,0.781256,-1.28285,0.0627115
0.953331,-0.863208,0.648067,-1.1988,0.0420597
0.779819,-0.975414,0.650799,-0.891817,0.143299
0.61654,-0.976624,0.482278,-0.98284,0.253687
0.81159,-1.15894,0.489173,-1.14878,0.335728
0.308552,-1.31024,0.436622,-1.46697,0.257531
0.345598,-1.64841,0.294544,-1.30762,0.36234
0.388558,-1.66103,0.610318,-1.1292,0.115418
0.138051,-1.69495,0.423238,-1.11917,0.390188
0.0460662,-1.59684,0.146759,-0.898573,0.253408
0.29863,-1.77142,0.577759,-1.1911,0.373836
0.518835,-1.59034,0.722108,-1.25389,-0.0825722
0.486746,-1.76476,0.476872,-0.969193,-0.0453335
0.401197,-1.77241,0.611624,-1.06074,-0.104563
0.546613,-1.65441,0.659815,-0.786737,-0.344452
0.663213,-1.63195,0.281662,-0.740634,-0.291836
0.40612,-1.61555,0.240121,-0.691964,-0.011108
0.606111,-1.90865,0.494881,-0.866116,-0.305601
0.452495,-1.98062,0.30777,-0.420748,-0.0689153
0.471412,-1.961,0.270186,-0.319683,0.109234
0.343013,-2.13371,0.791748,-0.31496,0.139396
0.303588,-1.70913,0.566855,-0.414215,0.0503429
0.371924,-1.72117,0.33102,-0.536166,-0.236962
0.360382,-1.81037,0.266364,-0.0298468,-0.0136779
0.486881,-1.83434,0.0785307,-0.00152956,-0.230218
0.305449,-1.52516,-0.064559,-0.697769,0.0276046
0.386414,-1.77527,-0.00327602,-0.462538,-0.0193748
0.487447,-1.59801,-0.25098,-0.396592,0.0506055
0.497864,-1.5564,-0.081895,-0.291274,-0.16727
0.382067,-1.51863,-0.381985,0.0776743,0.26893
0.499973,-1.59742,-0.0654337,-0.0029575,0.00718947
0.266741,-1.78585,-0.185707,-0.168597,0.2927
0.00745803,-1.49402,-0.498007,-0.160488,0.155934
0.0989412,-1.48311,-0.488435,-0.276101,0.458187
0.20944,-1.68045,-0.217477,-0.0497843,0.227136
0.392348,-1.41152,-0.236441,-0.17085,-0.0367112
0.48525,-0.943816,-0.201667,0.175627,0.0275709
0.501239,-0.853234,-0.176824,0.241145,-0.0706234
0.256749,-1.0299,0.0475318,0.392578,-0.116985
0.689604,-1.14582,-0.199846,0.448629,-0.101062
0.611495,-0.87361,-0.426408,0.295191,0.104476
0.634531,-0.791056,-0.466241,0.271265,-0.00309726
0.471285,-0.600918,-0.43894,0.176018,-0.247586
0.531769,-0.694834,-0.532719,-0.0296161,-0.226611
0.768024,-0.76852,-0.612875,-0.0747837,-0.196041
0.729607,-0.46258,-0.166959,-0.197287,-0.270455
0.727348,-0.630033,-0.0637826,-0.135543,-0.367327
0.49217,-0.323144,-0.0920324,0.0491259,-0.141386
0.483528,-0.604355,-0.36533,0.298192,-0.0828231
0.249853,-0.674498,-0.0687257,0.225965,-0.108778
0.413282,-0.613277,-0.00436865,0.115971,-0.338274
0.116883,-0.376655,0.00906373,0.148584,-0.155253
0.268288,-0.333439,0.0399189,-0.300286,-0.133594
0.329286,-0.453956,-0.151293,-0.283083,0.104629
0.550595,-0.225793,0.0728615,-0.0643693,0.0244682
0.513034,-0.325674,-0.170277,0.014247,-0.0924576
0.19461,-0.434081,-0.295689,0.0416317,-0.115631
0.371639,-0.552922,-0.0185768,0.0130945,-0.0362625
0.455333,-0.549552,-0.328215,0.0825946,-0.0135151
0.67581,-0.304918,-0.240493,0.205891,-0.173155
0.452813,-0.40389,-0.585753,-0.118671,-0.381698
0.551241,-0.555354,-0.281986,0.044993,-0.178459
0.512423,-0.72588,-0.344049,0.189522,-0.12729
0.22933,-0.725939,-0.354659,0.0055352,-0.0187569
0.550691,-0.883215,-0.391062,-0.134933,-0.119011
0.448043,-0.623262,-0.574628,-0.281664,-0.00139224
0.426388,-0.810839,-0.374019,-0.350202,-0.156858
0.748921,-1.11016,-0.461504,-0.519475,-0.261767
0.635074,-0.899971,-0.782556,-0.195218,-0.300997
0.572636,-0.972044,-0.427682,-0.31505,-0.128023
0.635242,-0.991442,-0.609819,-0.295665,-0.3254
1.19131,-0.717585,-0.798179,-0.383779,-0.201751
1.20831,-0.804769,-0.839589,-0.50884,-0.0862572
0.628235,-0.973942,-0.902783,-0.500457,0.199801
0.809867,-0.977896,-0.775692,-0.558773,0.00172606
0.973265,-0.776783,-0.537842,-0.5759,-0.312819
0.744985,-0.859615,-1.16485,-0.343009,0.0608971
0.852072,-0.718525,-1.06409,-0.304379,0.474263
0.72374,-0.885622,-0.866157,-0.304509,0.27325
0.904728,-0.450357,-0.779806,-0.379994,0.237288
0.940174,-0.349122,-0.383349,-0.114475,0.525674
0.575085,-0.537717,-0.499214,-0.00674538,0.678442
0.801132,-0.329951,-0.347825,0.00388619,1.01866
0.644183,-0.482832,-0.491393,-0.0581822,0.990482
0.980227,-0.559254,-0.73786,-0.208659,1.19309
0.906762,-0.665062,-0.629239,-0.103134,1.37361
0.899495,-0.613673,-0.50469,-0.121238,1.17886
1.07498,-0.854847,-0.571227,-0.251931,1.34981
1.10661,-0.960228,-0.279592,-0.206998,1.19051
1.09673,-0.7695,-0.289309,-0.0567326,1.20325
0.943678,-0.714586,0.00728061,-0.241489,1.25255
1.00391,-1.02466,0.0335978,-0.214937,1.02883
1.11569,-1.0297,0.0604516,-0.0492017,1.09241
0.826678,-0.627278,-0.166783,-0.0976351,0.872821
0.676056,-0.642311,0.0722017,-0.243228,0.854216
1.04543,-0.797757,-0.107664,-0.360227,0.672446
0.908832,-0.773251,0.0472724,0.126896,0.547619
1.11267,-0.910852,0.209569,-0.345341,0.486174
1.08229,-0.677336,0.185425,0.0497257,0.49064
0.592663,-0.702383,-0.00597004,-0.198833,0.351042
0.77994,-0.540812,-0.19609,-0.294268,0.280112
1.01009,-0.706854,-0.391855,-0.313193,0.247057
0.844693,-0.531393,-0.312699,-0.498476,0.51823
0.499521,-0.432551,-0.235988,-0.1584,0.49367
0.595112,-0.498678,-0.154514,-0.407388,0.204378
0.728038,-0.71124,-0.311326,-0.126707,-0.0432267
0.686537,-0.5539,-0.48698,-0.26072,0.0771872
0.605196,-0.613201,-0.269908,-0.424367,0.183051
0.591349,-0.262775,-0.168563,-0.351978,0.0669478
0.683075,-0.359126,-0.494954,-0.251597,0.220043
0.567051,-0.261107,-0.466676,-0.189315,0.350054
0.68364,-0.392016,-0.100582,-0.467665,0.263971
0.48133,-0.276819,-0.412379,-0.336766,-0.10077
0.587601,-0.350709,-0.0649559,-0.647663,-0.488593
0.671386,-0.204476,-0.142166,-0.340195,-0.554772
0.637723,-0.281661,0.208658,-0.874797,-0.497732
0.718074,-0.688982,-0.0476256,-0.68276,-0.714513
0.997342,-0.571964,-0.0847536,-0.400851,-0.334931
0.852486,-0.482876,-0.000461457,-0.569267,-0.264488
1.2815,-0.595811,-0.103732,-0.236152,-0.11521
1.00204,-0.683791,0.00602178,-0.0879974,0.149276
1.17334,-0.546911,0.354005,-0.227266,-0.0653201
0.768247,-0.635085,0.369523,0.0722628,-0.233994
1.17188,-0.78307,0.298885,0.0374327,-0.381895
0.948995,-0.61132,0.495179,0.00518289,-0.534889
1.48266,-0.424146,0.535282,0.308396,-0.593643
1.19373,-0.531302,0.646263,0.202853,-0.611416
1.04106,-0.207168,1.20623,0.0251026,-0.626418
0.86271,-0.175099,0.848474,0.215049,-0.392373
0.668883,-0.291751,0.56292,0.232098,-0.507857
0.790728,-0.0832993,0.695498,0.445052,-0.528155
0.54239,-0.156705,0.982332,0.291393,-0.34284
0.814529,-0.383894,0.808478,0.0393192,-0.280704
0.961864,-0.112435,1.06308,0.285045,-0.361524
0.6301,-0.0309504,0.856478,0.356283,-0.57438
0.744911,-0.218064,0.946249,0.55569,-0.426414
0.449124,0.0957443,1.02532,0.516148,-0.278355
0.309402,-0.196377,1.11799,0.577403,-0.398416
0.209771,-0.0110042,1.47453,0.545177,-0.479121
0.197384,-0.196597,1.20785,0.554054,-0.600414
-0.02027,-0.0789615,1.28995,0.629965,-0.414653
-0.00834289,-0.199024,1.069,0.845168,-0.586982
0.204254,0.292213,0.975174,0.667215,-0.299476
-0.0785863,0.452081,1.08616,1.06521,-0.54386
-0.070315,0.5469,1.03524,0.802649,-1.02208
-0.391335,0.718225,1.06525,0.73353,-0.749353
-0.546544,0.916055,1.06681,1.30023,-0.763364
-0.80101,0.609349,1.00008,1.00609,-0.475737
-0.819264,0.70636,0.869284,0.846076,-0.667144
-0.744832,0.472921,0.965482,1.1054,-0.450925
-0.540285,0.552033,0.982115,0.987565,-0.615489
-0.675342,0.511618,1.11944,1.33381,-0.669129
-1.02925,0.862746,1.09609,1.13468,-0.878811
-0.848466,0.619902,0.960803,1.33027,-0.937449
-0.793017,0.842428,1.05928,1.2305,-0.614034
-0.830001,0.703169,0.951087,1.33183,-0.747334
-0.923804,0.722466,0.758468,1.39946,-0.901116
-0.881797,0.896198,0.876078,1.39541,-0.761476
-0.470622,0.72889,0.939262,1.15041,-0.624462
-0.990422,0.644076,0.928026,1.17679,-0.867383
-0.897627,0.86044,0.892243,1.18566,-1.05898
-0.858791,0.622773,1.01145,1.30516,-0.760849
-0.646941,0.254952,0.753126,1.44945,-0.952344
-0.334746,0.433069,1.16194,1.32818,-0.950834
-0.68016,0.464213,1.07107,1.33439,-0.962079
-0.591235,0.469606,1.12421,1.0046,-0.936486
-0.557007,0.231365,1.2805,1.15996,-0.993986
-0.0291829,0.442615,1.013,1.22528,-0.783059
-0.468767,0.468975,0.688501,1.18611,-0.687196
-0.327182,0.279396,0.746478,1.29135,-0.78765
-0.492074,0.368892,0.815082,1.47026,-0.517404
-0.125919,0.181301,0.735589,1.55275,-0.649586
0.591126,-0.0229711,-0.0593271,0.733405,-0.282171
0.449921,-0.0554708,0.0542369,0.311566,-0.173666
0.729364,0.0955629,0.295373,0.535007,-0.249058
0.620259,-0.034488,0.0863325,0.450445,-0.0536819
0.822372,0.277447,-0.105329,0.43716,-0.454064
0.624483,0.152825,-0.131133,0.406518,-0.483781
0.682889,0.538992,-0.223474,0.421106,-0.0863222
0.578775,0.133759,0.00152724,0.55151,-0.156468
0.731404,0.43791,-0.0214588,0.582306,-0.223727
0.676584,0.433655,-0.166093,0.518545,-0.307167
0.801736,0.400741,-0.146101,0.417235,-0.222561
0.719735,0.136267,-0.344777,0.458881,-0.158056
0.890401,0.172217,0.237544,0.136672,-0.225738
0.851185,0.212134,0.115142,0.00180194,-0.130658
0.217152,0.332966,0.249203,0.00536612,-0.247973
0.251199,0.16863,0.238039,-0.116123,-0.24389
0.337842,0.315563,0.272738,0.094063,-0.456081
-0.105919,0.134235,0.62109,-0.136038,-0.1421
-0.137573,0.390289,0.515781,-0.415728,-0.189095
-0.0793362,0.212595,0.631916,-0.388209,-0.047755
-0.271568,0.231119,0.554827,-0.411849,-0.258903
-0.45983,0.408931,0.409634,-0.4938,-0.226786
0.0695958,0.389972,0.447504,-0.0762749,-0.627218
-0.165418,0.345469,0.563475,-0.425876,-0.408713
0.00845259,0.419263,0.29061,-0.226914,-0.441393
-0.256863,0.434302,0.382187,0.0745845,-0.217731
0.116087,0.946353,0.387078,0.0757541,-0.186616
-0.136285,0.891774,0.206737,-0.280103,0.0611265
-0.191934,1.02259,0.634969,-0.0918669,-0.133416
0.0265427,0.972324,0.531417,-0.107162,0.241175
0.016221,0.640094,0.785092,0.0323295,0.23131
-0.0672116,0.488144,0.729362,0.0322191,0.0793838
0.120855,0.487732,0.584107,-0.0551629,0.409158
0.124676,0.519102,0.734719,-0.153118,0.156914
-0.153903,0.427077,0.823338,-0.126849,-0.0303931
-0.151825,0.63399,0.64235,0.140509,-0.110707
-0.258211,0.115774,1.11871,-0.030494,-0.0600863
-0.16321,0.384593,1.02552,0.184958,-0.266154
-0.398163,0.197854,0.605814,0.189537,0.0881851
-0.334721,0.131708,0.608141,0.207176,0.129995
-0.236641,0.0948774,0.616065,0.436143,0.109414
-0.1644,0.141821,0.755165,0.0512666,0.0366507
-0.353117,0.150375,0.692072,-0.194959,0.236742
-0.161721,0.272004,0.322166,0.431097,0.0225515
-0.154617,0.396344,0.602991,0.411103,-0.480349
-0.165358,0.504349,0.317368,0.103668,-0.227536
-0.0157338,0.236912,0.605305,-0.00512417,-0.160552
-0.155377,0.33082,0.604253,-0.210402,-0.189369
-0.1356,0.583644,0.709886,-0.169556,-0.268888
-0.213628,0.579325,0.814715,0.11596,-0.284871
0.0473474,0.715836,0.890262,-0.0649583,-0.334336
-0.132604,0.789921,0.847235,0.144613,-0.0593361
-0.30652,0.980351,0.92266,0.262995,0.040339
-0.215407,0.937889,0.840574,0.282585,0.12279
-0.539637,1.00404,0.906726,-0.0955737,0.116553
-0.483639,1.27119,1.1447,0.280123,0.0212499
-0.403716,0.833257,0.619627,-0.0190774,0.19378
-0.670217,0.677823,0.875851,0.164249,0.0941611
-0.469401,0.640802,0.855927,-0.144353,0.0319547
-0.39301,0.679691,0.781106,-0.281139,0.0829128
-0.222644,0.62743,0.874385,0.0257333,-0.254004
-0.39343,0.428197,0.946101,-0.238294,0.00459641
-0.537558,0.709477,0.803895,0.0936702,-0.157714
-0.0371779,0.588365,0.973365,-0.093869,-0.38302
-0.0682421,0.607354,1.45518,-0.0449671,-0.341864
-0.296506,0.599404,1.15289,-0.0707352,-0.308917
-0.191929,0.359869,1.41932,0.0573264,-0.559318
-0.43571,0.634895,1.38494,-0.253461,-0.293305
-0.127377,0.354403,1.42287,-0.301349,-0.026585
0.0694766,0.0597609,1.46574,0.0922325,-0.496013
0.129514,0.0137797,1.36026,0.0165019,-0.272001
0.422752,-0.0462537,1.07209,-0.0934901,-0.378871
0.150521,-0.343377,1.23739,-0.0332658,-0.298231
0.398041,-0.223033,1.27865,-0.623654,-0.42099
0.133605,-0.477941,1.08656,-0.75977,-0.233812
0.0669158,-0.233013,1.03938,-0.836198,-0.259621
0.115504,-0.506194,1.10519,-0.908498,-0.263707
0.579221,-0.464967,0.88779,-0.557376,-0.0184064
0.0309721,-0.760732,0.842814,-0.811729,-0.22134
0.459504,-0.785088,1.04748,-0.914456,-0.0337247
0.586072,-0.659092,0.919462,-1.03522,-0.0603896
0.58013,-0.368192,0.915708,-1.21632,-0.188997
0.805347,-0.583428,0.775735,-1.05749,-0.144598
0.76285,-0.823997,0.931466,-0.992863,-0.0564898
0.872443,-0.658756,0.763432,-1.37704,0.0781416
0.716709,-1.02203,0.553149,-1.14491,0.231046
1.01532,-0.919375,0.642084,-1.12695,0.0739136
0.80228,-0.783141,0.64846,-0.96943,0.270978
0.330234,-0.937363,0.596838,-1.21326,0.0181189
0.383591,-0.80183,0.250885,-1.21082,0.0926746
0.258744,-1.36416,0.284635,-1.33341,0.0666582
0.424126,-1.43761,0.262876,-1.00537,0.167835
0.389827,-1.68848,0.476179,-0.99298,0.00747256
0.256934,-1.69353,0.112146,-1.09006,0.443143
0.284878,-1.50309,0.536355,-0.956932,0.132462
0.417443,-1.80727,0.713059,-1.05882,-0.124521
0.288877,-1.60007,0.44342,-1.28495,-0.193777
0.113316,-1.77757,0.471656,-0.800675,0.00708746
0.686753,-1.78516,0.423195,-0.482048,-0.081438
0.703606,-1.38307,-0.108452,-0.848986,-0.172998
0.213445,-1.42626,0.15358,-0.870075,-0.242922
0.632792,-1.71512,0.180571,-0.795381,-0.35232
0.387935,-1.67256,0.499985,-0.643269,-0.206096
0.0987799,-1.81802,0.26008,-0.553362,-0.112457
0.36473,-1.68544,0.293453,-0.375007,0.0774621
0.240371,-1.65155,0.287121,-0.301044,-0.179373
0.534455,-1.626,0.340385,-0.164241,-0.321683
0.597259,-1.39667,-0.000374118,-0.119214,-0.35028
0.472544,-1.7761,0.214814,-0.00500722,0.0131918
0.370668,-1.41651,-0.143139,-0.271333,-0.00859478
0.612116,-1.67187,-0.288844,-0.290223,0.21475
0.288867,-1.6043,-0.22495,-0.43544,0.0354736
0.350356,-1.50359,-0.426796,-0.217985,-0.127647
0.178385,-1.64306,-0.383583,-0.0578992,0.0732982
0.48523,-1.65538,-0.0358776,0.0213553,0.00262404
0.162524,-1.85774,-0.109355,0.00638014,0.0309219
0.388327,-1.76226,-0.475337,-0.0875884,0.159629
0.253378,-1.45242,-0.540466,-0.165922,0.0685154
0.461822,-1.7904,-0.231115,0.0931883,0.206605
0.325061,-1.39467,-0.258197,-0.0846512,-0.112943
0.37773,-1.36033,0.151386,0.105835,-0.197721
0.487742,-0.869978,0.199344,0.110338,-0.0594845
0.310304,-0.881542,0.132333,0.544956,-0.196861
0.569558,-1.00794,0.0330305,0.32617,0.0710699
0.693571,-0.875301,-0.256071,0.676803,-0.167335
0.678958,-0.869839,-0.227178,0.321947,0.05282
0.536422,-0.746329,-0.366354,0.169994,-0.156193
0.495503,-0.563473,-0.256904,0.018638,-0.288732
0.655823,-0.497698,-0.514124,0.100118,-0.290655
0.675803,-0.530581,-0.4295,-0.161064,-0.398159
0.65324,-0.49709,-0.411717,0.078319,-0.313319
0.625283,-0.538179,-0.126144,0.174706,0.078552
0.399949,-0.419053,-0.0568554,0.314456,-0.0370992
0.452008,-0.417906,-0.158368,0.294501,-0.436447
0.595307,-0.536612,0.042948,-0.0468977,-0.244766
0.494518,-0.180854,0.164546,-0.0190109,-0.132277
0.0861824,-0.195211,0.189316,-0.071264,-0.139942
0.211903,-0.175768,0.0455201,-0.283061,-0.192876
0.251267,-0.39898,-0.127666,0.148338,0.205769
0.453098,-0.187897,-0.42889,0.0304777,-0.0795299
0.248468,-0.428422,-0.108682,-0.0481041,-0.0392529
0.347169,-0.324307,-0.101962,0.108494,-0.0331524
0.407805,-0.507418,-0.202004,0.161278,-0.316798
0.397299,-0.520124,-0.248331,0.167154,-0.332682
0.671262,-0.53533,-0.345094,0.288535,-0.169393
0.564016,-0.690537,-0.411368,0.166993,-0.316119
0.572254,-0.815676,-0.413452,0.294992,-0.297752
0.336078,-0.774829,-0.158318,0.182464,-0.127701
0.259243,-0.782249,-0.478746,-0.13138,-0.169936
0.614273,-0.732309,-0.639668,-0.203173,-0.440472
0.649512,-0.85299,-0.548208,-0.228557,-0.40894
0.693931,-1.09542,-0.640825,-0.0484857,-0.182616
0.621748,-0.977831,-0.400242,-0.286075,-0.249297
