,Res_depth,thickness,Res_perm,poro,geo_gradient,ntg,Pinj,Pprod,CGtime,Sw,CGtype,time,efft,watt,ymft,gwrt,capt,injt
71,2618.25,217.785,490.6099,0.2895,0.032,0.7422,0.6527,59.565,171.0,1.0,2.0,2,0.6525705462029314,16371209.999999998,0.807334,1388.7965519958514,28128410000.000004,169.20802081858352
72,2618.25,217.785,490.6099,0.2895,0.032,0.7422,0.6527,59.565,171.0,1.0,2.0,3,0.7443762781308871,16474510.000000002,0.913304,1605.8432086902735,32459250000.000004,201.16804756374006
73,2618.25,217.785,490.6099,0.2895,0.032,0.7422,0.6527,59.565,171.0,1.0,2.0,4,0.7786479831289969,16459330.000000002,0.951764,1808.3634023985178,36381949999.99999,226.10160247095132
74,2618.25,217.785,490.6099,0.2895,0.032,0.7422,0.6527,59.565,171.0,1.0,2.0,5,0.8019937840269172,16368489.999999994,0.970594,2004.4243543540072,39706800000.000015,247.8808621859551
75,2618.25,217.785,490.6099,0.2895,0.032,0.7422,0.6527,59.565,171.0,1.0,2.0,6,0.8233085303703844,16308430.000000002,0.978844,2188.119886463626,42426199999.99999,265.2130740244039
76,2618.25,217.785,490.6099,0.2895,0.032,0.7422,0.6527,59.565,171.0,1.0,2.0,7,0.8312628980158259,16217320.0,0.984477,2329.904077862433,44749100000.0,278.9784233332911
77,2618.25,217.785,490.6099,0.2895,0.032,0.7422,0.6527,59.565,171.0,1.0,2.0,8,0.8339748003882035,16106800.000000007,0.988963,2459.9672188144123,46985699999.99998,294.67437405312154
78,2618.25,217.785,490.6099,0.2895,0.032,0.7422,0.6527,59.565,171.0,1.0,2.0,9,0.8459353592779091,16055799.99999999,0.991471,2579.267305272865,48536800000.00003,305.578908830932
79,2618.25,217.785,490.6099,0.2895,0.032,0.7422,0.6527,59.565,171.0,1.0,2.0,10,0.8499530886588816,15986099.999999993,0.993408,2710.61734882179,50645800000.00001,319.8346280327319
80,2557.25,217.031,849.3508,0.1137,0.0202,0.7228,0.6098,59.238,227.0,1.0,2.0,1,0.5170643679149353,16943950.0,0.32561,2514.278547800247,26827560000.0,518.9146552940003
81,2557.25,217.031,849.3508,0.1137,0.0202,0.7228,0.6098,59.238,227.0,1.0,2.0,2,0.6535718829639428,24414009.999999996,0.69034,1395.530271348296,35987200000.0,245.35859221243226
82,2557.25,217.031,849.3508,0.1137,0.0202,0.7228,0.6098,59.238,227.0,1.0,2.0,3,0.7662593600093222,25922000.000000004,0.840084,1328.6436231772234,37759299999.99999,279.7752224174915
83,2557.25,217.031,849.3508,0.1137,0.0202,0.7228,0.6098,59.238,227.0,1.0,2.0,4,0.8196108290434143,26383669.999999996,0.908721,1375.9458028394079,40249399999.99999,299.7101720622679
84,2557.25,217.031,849.3508,0.1137,0.0202,0.7228,0.6098,59.238,227.0,1.0,2.0,5,0.853493685746925,26493670.000000007,0.943114,1459.1598672437603,42717800000.00001,317.7776974649656
85,2557.25,217.031,849.3508,0.1137,0.0202,0.7228,0.6098,59.238,227.0,1.0,2.0,6,0.8703350640440783,26452299.999999993,0.960886,1546.2171531398033,45156399999.99999,334.34644678474393
86,2557.25,217.031,849.3508,0.1137,0.0202,0.7228,0.6098,59.238,227.0,1.0,2.0,7,0.8854570072373786,26377399.999999993,0.971776,1638.5580079916901,47434300000.00001,351.3653828590539
87,2557.25,217.031,849.3508,0.1137,0.0202,0.7228,0.6098,59.238,227.0,1.0,2.0,8,0.8896833354778921,26342399.999999996,0.979031,1730.8445699708461,50173499999.99999,373.8777843786561
88,2557.25,217.031,849.3508,0.1137,0.0202,0.7228,0.6098,59.238,227.0,1.0,2.0,9,0.8934596691813609,26339900.0,0.983725,1808.6173447887047,52451700000.000015,392.43737092687724
89,2557.25,217.031,849.3508,0.1137,0.0202,0.7228,0.6098,59.238,227.0,1.0,2.0,10,0.9048502879465605,26249799.999999993,0.987243,1895.3058689970971,54281599999.99997,407.5042534965094
90,2864.25,244.697,874.8253,0.2771,0.0422,0.4782,0.7022,51.927,319.0,1.0,2.0,1,0.4295674653296059,14233520.0,0.339593,3625.9337114080004,40799940000.0,473.2356191780768
91,2864.25,244.697,874.8253,0.2771,0.0422,0.4782,0.7022,51.927,319.0,1.0,2.0,2,0.6132818375818795,19263640.000000004,0.704318,3052.5539306174737,67532120000.00001,326.09303550437295
92,2864.25,244.697,874.8253,0.2771,0.0422,0.4782,0.7022,51.927,319.0,1.0,2.0,3,0.7139055400757888,20457699.999999996,0.848212,3157.177981884572,76739600000.0,365.90035333477783
93,2864.25,244.697,874.8253,0.2771,0.0422,0.4782,0.7022,51.927,319.0,1.0,2.0,4,0.7659236839244185,21065730.000000004,0.910842,3295.6085547474495,82560000000.0,398.1470348286446
94,2864.25,244.697,874.8253,0.2771,0.0422,0.4782,0.7022,51.927,319.0,1.0,2.0,5,0.8000094272057141,21204560.0,0.941606,3500.4923469291502,87363999999.99997,425.0576682063924
95,2864.25,244.697,874.8253,0.2771,0.0422,0.4782,0.7022,51.927,319.0,1.0,2.0,6,0.8135691482677642,21342150.000000004,0.959051,3626.963543972844,91249100000.0,444.6410543170375
96,2864.25,244.697,874.8253,0.2771,0.0422,0.4782,0.7022,51.927,319.0,1.0,2.0,7,0.8286074552702036,21418699.99999999,0.970541,3755.9235621209527,94226900000.00006,463.39543809305997
97,2864.25,244.697,874.8253,0.2771,0.0422,0.4782,0.7022,51.927,319.0,1.0,2.0,8,0.8376213603424923,21450400.000000004,0.977778,3861.9979114608595,96702999999.99997,478.83380353999263
98,2864.25,244.697,874.8253,0.2771,0.0422,0.4782,0.7022,51.927,319.0,1.0,2.0,9,0.8528174053256147,21499500.00000001,0.982456,3977.008767645756,98501300000.00002,492.1332574984916
99,2864.25,244.697,874.8253,0.2771,0.0422,0.4782,0.7022,51.927,319.0,1.0,2.0,10,0.8591746442152445,21502399.999999993,0.985906,4068.9457920976242,100397499999.99992,502.974343733013
100,3398.0,276.249,628.372,0.1769,0.0242,0.4807,0.724,46.317,203.0,1.0,2.0,1,0.5179828696553346,12299480.0,0.446436,5136.574879588406,54450790000.00001,454.5378514054106
101,3398.0,276.249,628.372,0.1769,0.0242,0.4807,0.724,46.317,203.0,1.0,2.0,2,0.6922597165325877,18424439.999999996,0.803129,3958.573503455195,84615369999.99998,298.5507633798693
102,3398.0,276.249,628.372,0.1769,0.0242,0.4807,0.724,46.317,203.0,1.0,2.0,3,0.7649348819000938,20406810.0,0.918777,3955.581494608907,96955200000.00002,345.0260588304245
103,3398.0,276.249,628.372,0.1769,0.0242,0.4807,0.724,46.317,203.0,1.0,2.0,4,0.7952933263232642,20952889.999999996,0.95991,4198.537767343788,106180599999.99997,385.4087092306637
104,3398.0,276.249,628.372,0.1769,0.0242,0.4807,0.724,46.317,203.0,1.0,2.0,5,0.8136024359435999,21198020.0,0.977164,4459.2796874425085,113531200000.00002,418.9959841224475
105,3398.0,276.249,628.372,0.1769,0.0242,0.4807,0.724,46.317,203.0,1.0,2.0,6,0.8241023303912883,21254060.00000001,0.985597,4693.9549431967325,119316100000.0,446.181006672339
106,3398.0,276.249,628.372,0.1769,0.0242,0.4807,0.724,46.317,203.0,1.0,2.0,7,0.8394951087449436,21262199.999999993,0.990102,4935.016131914854,123753799999.99995,468.8420517666801
107,3398.0,276.249,628.372,0.1769,0.0242,0.4807,0.724,46.317,203.0,1.0,2.0,8,0.8471542767068168,21271099.99999999,0.992535,5109.923793315817,127346700000.00006,485.00029599239764
108,3398.0,276.249,628.372,0.1769,0.0242,0.4807,0.724,46.317,203.0,1.0,2.0,9,0.8517907159239623,21271500.000000004,0.994133,5244.820534518017,130208800000.0,499.9555712775143
109,3398.0,276.249,628.372,0.1769,0.0242,0.4807,0.724,46.317,203.0,1.0,2.0,10,0.864119058349443,21274000.0,0.995287,5383.242455579581,131907000000.00005,511.6774831813987
110,1126.5,104.598,70.8301,0.2941,0.0315,0.884,0.75,34.686,181.0,1.0,2.0,1,0.4129561768548153,730768.2999999999,0.420782,502.28916607356945,374012999.99999994,7.151992109237118
111,1126.5,104.598,70.8301,0.2941,0.0315,0.884,0.75,34.686,181.0,1.0,2.0,2,0.5282126767278658,762763.7,0.756938,602.3164185710463,658364200.0,7.880212306371432
112,1126.5,104.598,70.8301,0.2941,0.0315,0.884,0.75,34.686,181.0,1.0,2.0,3,0.5865392795810168,753346.0000000002,0.900809,680.2955083056124,787096000.0,9.003407788251687
113,1126.5,104.598,70.8301,0.2941,0.0315,0.884,0.75,34.686,181.0,1.0,2.0,4,0.6748564474234698,738884.0,0.934272,860.3664445298585,880079000.0000001,10.284483558937305
114,1126.5,104.598,70.8301,0.2941,0.0315,0.884,0.75,34.686,181.0,1.0,2.0,5,0.661419724414419,718268.0,0.964515,922.6848474385604,966432999.9999995,11.02812952910625
115,1126.5,104.598,70.8301,0.2941,0.0315,0.884,0.75,34.686,181.0,1.0,2.0,6,0.6897536449508772,711914.9999999995,0.975267,1034.4409093782274,1041270000.0000005,12.152279059870429
116,1126.5,104.598,70.8301,0.2941,0.0315,0.884,0.75,34.686,181.0,1.0,2.0,7,0.7491688253440105,703165.0,0.979264,1194.1379334864505,1097568999.9999995,12.786012717683086
117,1126.5,104.598,70.8301,0.2941,0.0315,0.884,0.75,34.686,181.0,1.0,2.0,8,0.7074180703822869,693702.0000000002,0.986049,1206.6160974020543,1166714000.000001,13.240785960383537
118,1126.5,104.598,70.8301,0.2941,0.0315,0.884,0.75,34.686,181.0,1.0,2.0,9,0.767303258759329,686016.0000000006,0.987581,1363.9565257953154,1204315999.9999998,13.884831817040675
119,1126.5,104.598,70.8301,0.2941,0.0315,0.884,0.75,34.686,181.0,1.0,2.0,10,0.7290389323235483,676890.9999999997,0.991154,1378.442023900452,1268521000.0000007,14.340060131089485
120,2627.5,268.738,275.0257,0.2052,0.039,0.5842,0.7373,58.83,229.0,1.0,2.0,1,0.47357915520264066,6647023.0,0.429857,2741.6935370917176,16541599999.999998,184.8233446362137
121,2627.5,268.738,275.0257,0.2052,0.039,0.5842,0.7373,58.83,229.0,1.0,2.0,2,0.6196518606212139,8421637.0,0.810448,2531.207412525617,27880570000.000004,134.70326091696452
122,2627.5,268.738,275.0257,0.2052,0.039,0.5842,0.7373,58.83,229.0,1.0,2.0,3,0.6935841520842342,8693720.0,0.918097,2823.314990590908,32490350000.0,158.55739756820074
