,Res_depth,thickness,Res_perm,poro,geo_gradient,ntg,Pinj,Pprod,Sw,time,efft,watt,ymft,gwrt,capt
9580,2240.0,83.892,181.2196,0.1664,0.0256,0.6697,0.7977,30.69,0.4419,1.0,0.4383267199818984,459982.3,0.633296,26866.142458090235,17854810000.0
9581,2240.0,83.892,181.2196,0.1664,0.0256,0.6697,0.7977,30.69,0.4419,2.0,0.5393800477148384,376768.0,0.797747,37307.52080856123,20789340000.000004
9582,2240.0,83.892,181.2196,0.1664,0.0256,0.6697,0.7977,30.69,0.4419,3.0,0.600242140600639,335879.70000000007,0.865248,44272.011675608854,21435179999.999996
9583,2240.0,83.892,181.2196,0.1664,0.0256,0.6697,0.7977,30.69,0.4419,4.0,0.6373213994158772,306296.9999999998,0.901175,50208.19661962085,21745430000.0
9584,2240.0,83.892,181.2196,0.1664,0.0256,0.6697,0.7977,30.69,0.4419,5.0,0.6624789193309883,281918.0000000001,0.92473,55885.08005874045,21991839999.999996
9585,2240.0,83.892,181.2196,0.1664,0.0256,0.6697,0.7977,30.69,0.4419,6.0,0.6780203507048227,264999.0,0.940189,60328.64274959529,22168700000.0
9586,2240.0,83.892,181.2196,0.1664,0.0256,0.6697,0.7977,30.69,0.4419,7.0,0.6900895209437251,248299.99999999974,0.949224,65301.8123238019,22303100000.0
9587,2240.0,83.892,181.2196,0.1664,0.0256,0.6697,0.7977,30.69,0.4419,8.0,0.7005867062948258,234818.0000000002,0.958492,69960.56520368959,22475600000.000015
9588,2240.0,83.892,181.2196,0.1664,0.0256,0.6697,0.7977,30.69,0.4419,9.0,0.7119729290567276,223030.99999999994,0.967181,74666.75036205733,22622299999.999996
9589,2240.0,83.892,181.2196,0.1664,0.0256,0.6697,0.7977,30.69,0.4419,10.0,0.7175518934156865,215384.0,0.971748,77931.04408869738,22731300000.000004
9590,1600.5,249.569,574.5259,0.1004,0.0298,0.7263,0.6458,46.533,0.3802,1.0,0.41041367308240617,2345637.0,0.411699,22537.349129468883,53030000000.0
9591,1600.5,249.569,574.5259,0.1004,0.0298,0.7263,0.6458,46.533,0.3802,2.0,0.5314744004292566,2265252.0000000005,0.580958,24310.65506177679,60197099999.99999
9592,1600.5,249.569,574.5259,0.1004,0.0298,0.7263,0.6458,46.533,0.3802,3.0,0.6117238829372632,2175935.0,0.659257,26216.913648615424,61479000000.0
9593,1600.5,249.569,574.5259,0.1004,0.0298,0.7263,0.6458,46.533,0.3802,4.0,0.6564488060750486,2129821.0000000005,0.704188,27164.81807626086,62063700000.00001
9594,1600.5,249.569,574.5259,0.1004,0.0298,0.7263,0.6458,46.533,0.3802,5.0,0.6941147038115278,2090325.0,0.735324,28200.255941061794,62447399999.999985
9595,1600.5,249.569,574.5259,0.1004,0.0298,0.7263,0.6458,46.533,0.3802,6.0,0.7205062805539716,2054479.9999999998,0.756186,29113.839024960096,62775800000.00001
9596,1600.5,249.569,574.5259,0.1004,0.0298,0.7263,0.6458,46.533,0.3802,7.0,0.7394852638476531,2033399.9999999986,0.771402,29677.633520212472,62951100000.0
9597,1600.5,249.569,574.5259,0.1004,0.0298,0.7263,0.6458,46.533,0.3802,8.0,0.7530645582016279,2019779.999999999,0.783379,30035.9940191506,63108200000.00001
9598,1600.5,249.569,574.5259,0.1004,0.0298,0.7263,0.6458,46.533,0.3802,9.0,0.7606522739329419,2005360.000000003,0.792087,30301.59173415243,63276800000.00004
9599,1600.5,249.569,574.5259,0.1004,0.0298,0.7263,0.6458,46.533,0.3802,10.0,0.7708427237880512,1993929.9999999988,0.799748,30614.314444338615,63331799999.99993
9600,2103.75,34.476,91.909,0.087,0.0207,0.7509,0.7472,41.7,0.7998,1.0,0.47485960040504915,363734.89999999997,0.650948,3943.27847011656,1966181000.0
9601,2103.75,34.476,91.909,0.087,0.0207,0.7509,0.7472,41.7,0.7998,2.0,0.5810046204314459,294257.6,0.822375,6091.76109639989,2537236000.0
9602,2103.75,34.476,91.909,0.087,0.0207,0.7509,0.7472,41.7,0.7998,3.0,0.646671006932215,264968.9000000001,0.892629,7455.49005939942,2726834000.0
9603,2103.75,34.476,91.909,0.087,0.0207,0.7509,0.7472,41.7,0.7998,4.0,0.6855867894712391,245844.6,0.924553,8570.361114297408,2841379000.000001
9604,2103.75,34.476,91.909,0.087,0.0207,0.7509,0.7472,41.7,0.7998,5.0,0.7087058888031075,231375.0,0.943086,9524.404105888707,2932509999.999999
9605,2103.75,34.476,91.909,0.087,0.0207,0.7509,0.7472,41.7,0.7998,6.0,0.7226731568000955,219308.0,0.955803,10371.605230999325,3008340000.0000005
9606,2103.75,34.476,91.909,0.087,0.0207,0.7509,0.7472,41.7,0.7998,7.0,0.7388938821843579,207767.00000000006,0.964701,11306.752275385408,3067080000.0000005
9607,2103.75,34.476,91.909,0.087,0.0207,0.7509,0.7472,41.7,0.7998,8.0,0.7432959487542709,199775.99999999983,0.970762,11959.044129424965,3120259999.999998
9608,2103.75,34.476,91.909,0.087,0.0207,0.7509,0.7472,41.7,0.7998,9.0,0.7524644291703922,191605.00000000023,0.975834,12737.245896505812,3164989999.9999995
9609,2103.75,34.476,91.909,0.087,0.0207,0.7509,0.7472,41.7,0.7998,10.0,0.757979230920938,185346.0,0.979704,13376.657710444259,3204560000.000001
9610,3455.0,282.861,217.8829,0.159,0.0267,0.5082,0.7905,56.163,0.859,1.0,0.5059948067521541,8994381.0,0.702768,3533.6550675360536,44142950000.0
9611,3455.0,282.861,217.8829,0.159,0.0267,0.5082,0.7905,56.163,0.859,2.0,0.5956050450343139,7781979.0,0.883791,5513.785118155677,63669450000.0
9612,3455.0,282.861,217.8829,0.159,0.0267,0.5082,0.7905,56.163,0.859,3.0,0.637052420791194,7213149.999999999,0.936532,6697.836590116663,71024300000.00002
9613,3455.0,282.861,217.8829,0.159,0.0267,0.5082,0.7905,56.163,0.859,4.0,0.6561555646589718,6669840.000000001,0.961256,7802.52599762513,76239999999.99998
9614,3455.0,282.861,217.8829,0.159,0.0267,0.5082,0.7905,56.163,0.859,5.0,0.6665431871107403,6205540.000000003,0.973734,8825.517199147853,80007700000.00003
9615,3455.0,282.861,217.8829,0.159,0.0267,0.5082,0.7905,56.163,0.859,6.0,0.677329417255356,5919709.999999995,0.980515,9595.757224593777,82230699999.99995
9616,3455.0,282.861,217.8829,0.159,0.0267,0.5082,0.7905,56.163,0.859,7.0,0.6842182706973595,5707410.000000003,0.985132,10226.792888543141,84038500000.0
9617,3455.0,282.861,217.8829,0.159,0.0267,0.5082,0.7905,56.163,0.859,8.0,0.6868928130360298,5506309.999999999,0.988403,10823.491594189209,85757700000.00006
9618,3455.0,282.861,217.8829,0.159,0.0267,0.5082,0.7905,56.163,0.859,9.0,0.695476015817186,5320880.000000003,0.991266,11512.58814331464,87310099999.99992
9619,3455.0,282.861,217.8829,0.159,0.0267,0.5082,0.7905,56.163,0.859,10.0,0.6984190379897866,5179830.000000003,0.992626,11999.33202441006,88336900000.00002
9620,2790.0,194.237,99.4015,0.31,0.0333,0.6414,0.6148,51.03,0.2759,1.0,0.3720090822305684,32094.28,0.251122,527351.2912581307,11425070000.0
9621,2790.0,194.237,99.4015,0.31,0.0333,0.6414,0.6148,51.03,0.2759,2.0,0.47483854771578643,12268.230000000003,0.350969,1477893.7140891552,13401330000.0
9622,2790.0,194.237,99.4015,0.31,0.0333,0.6414,0.6148,51.03,0.2759,3.0,0.5931181448870809,6583.840000000002,0.456049,2824280.3591824817,14297410000.0
9623,2790.0,194.237,99.4015,0.31,0.0333,0.6414,0.6148,51.03,0.2759,4.0,0.6105794067579934,22350.339999999997,0.461798,863020.4283245805,14588650000.000002
9624,2790.0,194.237,99.4015,0.31,0.0333,0.6414,0.6148,51.03,0.2759,5.0,0.6307331350484403,58326.81000000001,0.481936,327790.9421070687,14608610000.000006
9625,2790.0,194.237,99.4015,0.31,0.0333,0.6414,0.6148,51.03,0.2759,6.0,0.6466680565765454,79245.99999999999,0.495027,241591.87845443308,14655719999.999989
9626,2790.0,194.237,99.4015,0.31,0.0333,0.6414,0.6148,51.03,0.2759,7.0,0.6553523461499895,89955.70000000001,0.50199,212732.48943646718,14658270000.000002
9627,2790.0,194.237,99.4015,0.31,0.0333,0.6414,0.6148,51.03,0.2759,8.0,0.701126509378338,104889.29999999999,0.556151,175307.68152709576,14585740000.000002
9628,2790.0,194.237,99.4015,0.31,0.0333,0.6414,0.6148,51.03,0.2759,9.0,0.7108856024006457,109663.90000000007,0.543623,174149.37823659353,14604399999.999998
9629,2790.0,194.237,99.4015,0.31,0.0333,0.6414,0.6148,51.03,0.2759,10.0,0.7114381888462357,116148.19999999997,0.546514,164373.61922096086,14665899999.999994
9630,2650.5,279.12,272.0287,0.0789,0.0224,0.8727,0.6072,51.216,0.3578,1.0,0.3453667569590504,2395375.0,0.247395,31701.988206439488,54396430000.0
9631,2650.5,279.12,272.0287,0.0789,0.0224,0.8727,0.6072,51.216,0.3578,2.0,0.46194742493685825,2535045.0,0.378475,31414.057738620028,65246070000.0
9632,2650.5,279.12,272.0287,0.0789,0.0224,0.8727,0.6072,51.216,0.3578,3.0,0.5344390431156287,2600494.0000000005,0.442972,31127.893392563103,67094000000.00001
9633,2650.5,279.12,272.0287,0.0789,0.0224,0.8727,0.6072,51.216,0.3578,4.0,0.5792960471751025,2627085.9999999995,0.477234,31387.438401331372,67929900000.0
9634,2650.5,279.12,272.0287,0.0789,0.0224,0.8727,0.6072,51.216,0.3578,5.0,0.6020032189316472,2627520.0000000005,0.495002,31715.95268542198,68522299999.99997
9635,2650.5,279.12,272.0287,0.0789,0.0224,0.8727,0.6072,51.216,0.3578,6.0,0.6224820823259493,2619360.0000000005,0.512345,31943.108240180805,68866500000.00003
9636,2650.5,279.12,272.0287,0.0789,0.0224,0.8727,0.6072,51.216,0.3578,7.0,0.636963669852937,2610419.9999999995,0.52365,32154.365964097735,69004399999.99997
9637,2650.5,279.12,272.0287,0.0789,0.0224,0.8727,0.6072,51.216,0.3578,8.0,0.6550340638562518,2606950.0000000014,0.539748,32223.93985308502,69221100000.00003
9638,2650.5,279.12,272.0287,0.0789,0.0224,0.8727,0.6072,51.216,0.3578,9.0,0.6622230428361536,2580119.999999997,0.542119,32836.883555803615,69357300000.00002
9639,2650.5,279.12,272.0287,0.0789,0.0224,0.8727,0.6072,51.216,0.3578,10.0,0.670168440904295,2574100.0000000014,0.549879,32928.90719086285,69548199999.99995
9640,2879.25,115.879,643.7566,0.1632,0.045,0.8804,0.6822,55.416,0.6703,1.0,0.49016536776826214,9575399.0,0.576548,5865.114341449374,66058120000.0
9641,2879.25,115.879,643.7566,0.1632,0.045,0.8804,0.6822,55.416,0.6703,2.0,0.6157611311898293,7950260.999999997,0.760139,8077.180107671939,79272380000.0
9642,2879.25,115.879,643.7566,0.1632,0.045,0.8804,0.6822,55.416,0.6703,3.0,0.686373217707307,7047490.0,0.830545,9711.10281816647,82814400000.0
9643,2879.25,115.879,643.7566,0.1632,0.045,0.8804,0.6822,55.416,0.6703,4.0,0.7213096332964232,6640940.000000001,0.864983,10637.153776423213,84711200000.00002
9644,2879.25,115.879,643.7566,0.1632,0.045,0.8804,0.6822,55.416,0.6703,5.0,0.7520924683338722,6323650.000000001,0.890948,11490.373439390229,86076199999.99997
9645,2879.25,115.879,643.7566,0.1632,0.045,0.8804,0.6822,55.416,0.6703,6.0,0.7798520992838978,6059390.000000001,0.911442,12310.414084586067,87180299999.99998
9646,2879.25,115.879,643.7566,0.1632,0.045,0.8804,0.6822,55.416,0.6703,7.0,0.7924784496796293,5880560.000000003,0.92234,12838.182077897336,87867000000.00002
9647,2879.25,115.879,643.7566,0.1632,0.045,0.8804,0.6822,55.416,0.6703,8.0,0.8026229501791022,5723019.999999998,0.93026,13341.679742513568,88496999999.99995
9648,2879.25,115.879,643.7566,0.1632,0.045,0.8804,0.6822,55.416,0.6703,9.0,0.8146218788838243,5566690.000000001,0.938602,13886.223231399625,89064900000.00008
9649,2879.25,115.879,643.7566,0.1632,0.045,0.8804,0.6822,55.416,0.6703,10.0,0.8345468698804629,5360589.999999994,0.950548,14709.649497536664,89812799999.99992
9650,1267.0,109.644,847.153,0.2016,0.0285,0.5756,0.7782,42.735,0.7787,1.0,0.4566776674214468,3869813.0,0.827509,3577.2865510555675,25084570000.0
9651,1267.0,109.644,847.153,0.2016,0.0285,0.5756,0.7782,42.735,0.7787,2.0,0.5335964555328093,3107925.0000000005,0.95866,5374.972047266263,30012240000.0
9652,1267.0,109.644,847.153,0.2016,0.0285,0.5756,0.7782,42.735,0.7787,3.0,0.5548640465556082,2850571.9999999995,0.980874,6293.908731300246,31716050000.000004
9653,1267.0,109.644,847.153,0.2016,0.0285,0.5756,0.7782,42.735,0.7787,4.0,0.5678294518995761,2653499.9999999995,0.989484,7094.795553043152,32805740000.0
9654,1267.0,109.644,847.153,0.2016,0.0285,0.5756,0.7782,42.735,0.7787,5.0,0.5783745367283152,2480299.9999999995,0.993505,7877.232592831517,33561300000.000004
9655,1267.0,109.644,847.153,0.2016,0.0285,0.5756,0.7782,42.735,0.7787,6.0,0.5833094602805994,2356310.0000000005,0.995375,8492.761988023643,34148300000.000008
9656,1267.0,109.644,847.153,0.2016,0.0285,0.5756,0.7782,42.735,0.7787,7.0,0.5880290690545429,2252300.000000002,0.996603,9071.393686453841,34627700000.00001
9657,1267.0,109.644,847.153,0.2016,0.0285,0.5756,0.7782,42.735,0.7787,8.0,0.592301909978742,2167980.0,0.997206,9588.510964123278,34998399999.99998
9658,1267.0,109.644,847.153,0.2016,0.0285,0.5756,0.7782,42.735,0.7787,9.0,0.5943491720335667,2097119.9999999967,0.997632,10027.227817196934,35296600000.000015
9659,1267.0,109.644,847.153,0.2016,0.0285,0.5756,0.7782,42.735,0.7787,10.0,0.5983574845569678,2034420.0000000007,0.998001,10473.943433509303,35540300000.0
9660,1360.75,163.758,41.2597,0.0834,0.0379,0.7763,0.6402,44.436,0.8437,1.0,0.3626191525864946,747048.7000000001,0.258457,369.6730882471249,196835900.0
9661,1360.75,163.758,41.2597,0.0834,0.0379,0.7763,0.6402,44.436,0.8437,2.0,0.46808266239028373,647099.2999999998,0.639727,739.2681463262285,653800200.0
9662,1360.75,163.758,41.2597,0.0834,0.0379,0.7763,0.6402,44.436,0.8437,3.0,0.5539661233399216,615868.0000000001,0.710597,1035.4171673150736,817980899.9999999
9663,1360.75,163.758,41.2597,0.0834,0.0379,0.7763,0.6402,44.436,0.8437,4.0,0.6220430713383359,597985.9999999999,0.776283,1184.833758649868,884194999.9999999
9664,1360.75,163.758,41.2597,0.0834,0.0379,0.7763,0.6402,44.436,0.8437,5.0,0.6642430136266366,580436.9999999999,0.808502,1343.3878267581151,949097000.0000002
9665,1360.75,163.758,41.2597,0.0834,0.0379,0.7763,0.6402,44.436,0.8437,6.0,0.658941918864106,573789.0000000002,0.831164,1395.239364993055,1009811999.9999994
9666,1360.75,163.758,41.2597,0.0834,0.0379,0.7763,0.6402,44.436,0.8437,7.0,0.7031389272665158,557447.0000000001,0.855095,1545.8563773775802,1047963000.0000006
9667,1360.75,163.758,41.2597,0.0834,0.0379,0.7763,0.6402,44.436,0.8437,8.0,0.7004884190381231,553103.0000000001,0.885589,1556.20020140914,1088184999.9999995
9668,1360.75,163.758,41.2597,0.0834,0.0379,0.7763,0.6402,44.436,0.8437,9.0,0.7523974917699853,537600.9999999997,0.890114,1757.4446476104038,1117738000.0000002
9669,1360.75,163.758,41.2597,0.0834,0.0379,0.7763,0.6402,44.436,0.8437,10.0,0.7539111262063466,530819.0000000005,0.898505,1815.136609654137,1148301999.9999998
9670,3317.25,184.609,503.6968,0.345,0.0208,0.6555,0.797,37.218,0.2578,1.0,0.4612434052005352,249881.0,0.586493,673240.8626506217,213912600000.0
9671,3317.25,184.609,503.6968,0.345,0.0208,0.6555,0.797,37.218,0.2578,2.0,0.55612534774135,380089.10000000003,0.736737,473732.60638097755,238538500000.0
9672,3317.25,184.609,503.6968,0.345,0.0208,0.6555,0.797,37.218,0.2578,3.0,0.6163599096648987,372098.89999999997,0.806473,503343.06282550155,245063099999.99997
9673,3317.25,184.609,503.6968,0.345,0.0208,0.6555,0.797,37.218,0.2578,4.0,0.6560538300768373,352193.99999999994,0.851513,545974.945626558,249578100000.00006
9674,3317.25,184.609,503.6968,0.345,0.0208,0.6555,0.797,37.218,0.2578,5.0,0.6785811229473075,334731.0,0.874965,583456.2678688258,251821699999.99997
9675,3317.25,184.609,503.6968,0.345,0.0208,0.6555,0.797,37.218,0.2578,6.0,0.7007933237633436,309662.00000000006,0.894562,642248.3223643848,253870000000.00012
9676,3317.25,184.609,503.6968,0.345,0.0208,0.6555,0.797,37.218,0.2578,7.0,0.7140943257960316,290043.0000000001,0.910796,691214.7509162431,255705999999.9999
9677,3317.25,184.609,503.6968,0.345,0.0208,0.6555,0.797,37.218,0.2578,8.0,0.7334004423042517,259876.99999999994,0.924704,784613.4902280697,257089999999.9999
9678,3317.25,184.609,503.6968,0.345,0.0208,0.6555,0.797,37.218,0.2578,9.0,0.7427565547434223,249467.99999999985,0.934415,822610.5151762953,258168000000.00012
9679,3317.25,184.609,503.6968,0.345,0.0208,0.6555,0.797,37.218,0.2578,10.0,0.7535967716729606,231390.00000000032,0.941763,894714.5511906294,258721000000.0
9680,1502.0,289.444,155.3455,0.1814,0.0273,0.5893,0.6494,49.107,0.848,1.0,0.4116723653813756,3897674.0,0.463357,568.2737961153241,2493028000.0
9681,1502.0,289.444,155.3455,0.1814,0.0273,0.5893,0.6494,49.107,0.848,2.0,0.49106380437281866,3598980.0000000005,0.716184,978.887907129242,5138059000.0
9682,1502.0,289.444,155.3455,0.1814,0.0273,0.5893,0.6494,49.107,0.848,3.0,0.5782967414046468,3470685.9999999995,0.806323,1215.1145335533092,5880183000.0
9683,1502.0,289.444,155.3455,0.1814,0.0273,0.5893,0.6494,49.107,0.848,4.0,0.6323295428000093,3349399.999999999,0.859054,1412.212635098824,6426050000.0
9684,1502.0,289.444,155.3455,0.1814,0.0273,0.5893,0.6494,49.107,0.848,5.0,0.6557986216833475,3246320.000000001,0.891945,1579.7456812637072,6975030000.0
9685,1502.0,289.444,155.3455,0.1814,0.0273,0.5893,0.6494,49.107,0.848,6.0,0.6693318306012256,3179999.9999999995,0.910844,1712.7641509433965,7411860000.000001
9686,1502.0,289.444,155.3455,0.1814,0.0273,0.5893,0.6494,49.107,0.848,7.0,0.6509084953656343,3139019.9999999986,0.937842,1711.8208867735793,7742159999.999998
9687,1502.0,289.444,155.3455,0.1814,0.0273,0.5893,0.6494,49.107,0.848,8.0,0.7076177924542493,3051800.0,0.945236,1957.025362081395,7978000000.000002
9688,1502.0,289.444,155.3455,0.1814,0.0273,0.5893,0.6494,49.107,0.848,9.0,0.7037475088313407,3010190.0000000014,0.953287,2020.530265531411,8238839999.999996
9689,1502.0,289.444,155.3455,0.1814,0.0273,0.5893,0.6494,49.107,0.848,10.0,0.684363712186284,2994699.999999998,0.96437,2000.1035162119742,8440390000.000008
9690,2880.75,42.886,895.7044,0.2558,0.034,0.9434,0.7413,51.045,0.5316,1.0,0.50267628748696,2689655.0,0.670292,18038.372951177753,64694829999.99999
9691,2880.75,42.886,895.7044,0.2558,0.034,0.9434,0.7413,51.045,0.5316,2.0,0.6093494835395805,2114795.0,0.820339,25683.340465624322,73121770000.0
9692,2880.75,42.886,895.7044,0.2558,0.034,0.9434,0.7413,51.045,0.5316,3.0,0.6749290324647513,1810718.9999999998,0.884093,31893.905128294347,75648200000.0
9693,2880.75,42.886,895.7044,0.2558,0.034,0.9434,0.7413,51.045,0.5316,4.0,0.7061667748029412,1664927.0000000005,0.917167,35705.94987047479,77210600000.00003
9694,2880.75,42.886,895.7044,0.2558,0.034,0.9434,0.7413,51.045,0.5316,5.0,0.728335962933984,1558657.9999999995,0.935995,39048.976747946006,78217199999.99998
9695,2880.75,42.886,895.7044,0.2558,0.034,0.9434,0.7413,51.045,0.5316,6.0,0.748831855009862,1460896.0,0.949388,42622.26743039889,78943299999.99997
9696,2880.75,42.886,895.7044,0.2558,0.034,0.9434,0.7413,51.045,0.5316,7.0,0.7618548001772468,1387360.000000001,0.958389,45580.74328220501,79550000000.00002
9697,2880.75,42.886,895.7044,0.2558,0.034,0.9434,0.7413,51.045,0.5316,8.0,0.7733171747902889,1319899.9999999988,0.965518,48583.30176528528,80062800000.00005
9698,2880.75,42.886,895.7044,0.2558,0.034,0.9434,0.7413,51.045,0.5316,9.0,0.7803675635753483,1273580.000000001,0.970235,50847.68919109912,80514699999.99995
9699,2880.75,42.886,895.7044,0.2558,0.034,0.9434,0.7413,51.045,0.5316,10.0,0.791313963119773,1215070.0000000007,0.974395,53972.528331700974,80753299999.99997
9700,1132.25,153.521,197.3035,0.1515,0.045,0.9576,0.7299,31.197,0.4081,1.0,0.4216936354703949,360203.19999999995,0.548464,24663.695380829486,11554650000.0
9701,1132.25,153.521,197.3035,0.1515,0.045,0.9576,0.7299,31.197,0.4081,2.0,0.5123032621945103,336259.50000000006,0.718429,29208.477381308185,13773369999.999998
9702,1132.25,153.521,197.3035,0.1515,0.045,0.9576,0.7299,31.197,0.4081,3.0,0.5816219831850002,319476.29999999993,0.79864,32216.161261414385,14132620000.0
9703,1132.25,153.521,197.3035,0.1515,0.045,0.9576,0.7299,31.197,0.4081,4.0,0.6318307894819318,303278.0000000001,0.84636,35342.985643534965,14358150000.000002
9704,1132.25,153.521,197.3035,0.1515,0.045,0.9576,0.7299,31.197,0.4081,5.0,0.6583284174483303,291729.99999999977,0.874578,37551.434545641554,14553369999.999994
9705,1132.25,153.521,197.3035,0.1515,0.045,0.9576,0.7299,31.197,0.4081,6.0,0.6780317688359216,287093.00000000006,0.894565,38621.14367121454,14628830000.000008
9706,1132.25,153.521,197.3035,0.1515,0.045,0.9576,0.7299,31.197,0.4081,7.0,0.693418907143704,276208.9999999998,0.909979,40698.81864819756,14752150000.0
9707,1132.25,153.521,197.3035,0.1515,0.045,0.9576,0.7299,31.197,0.4081,8.0,0.7054798431639229,269596.0,0.920689,42109.415569963945,14815659999.999994
9708,1132.25,153.521,197.3035,0.1515,0.045,0.9576,0.7299,31.197,0.4081,9.0,0.7184923710787342,261266.0000000001,0.93047,43979.62230064379,14880400000.00001
9709,1132.25,153.521,197.3035,0.1515,0.045,0.9576,0.7299,31.197,0.4081,10.0,0.7316653955565379,251443.99999999997,0.940714,46237.13431221269,14947799999.999987
9710,3069.75,230.052,366.1345,0.1784,0.0363,0.6903,0.6037,30.861,0.5412,1.0,0.3531711746576126,8840017.0,0.253976,6597.45111349899,41940800000.0
9711,3069.75,230.052,366.1345,0.1784,0.0363,0.6903,0.6037,30.861,0.5412,2.0,0.46617616679619656,8111443.000000001,0.389276,7870.242076533114,53308170000.0
9712,3069.75,230.052,366.1345,0.1784,0.0363,0.6903,0.6037,30.861,0.5412,3.0,0.5338107613926765,7753819.999999997,0.448681,8549.282805120574,55718030000.000015
9713,3069.75,230.052,366.1345,0.1784,0.0363,0.6903,0.6037,30.861,0.5412,4.0,0.5789651347788056,7536249.999999999,0.486619,8987.998009620169,56931799999.999985
9714,3069.75,230.052,366.1345,0.1784,0.0363,0.6903,0.6037,30.861,0.5412,5.0,0.6028584855892279,7402960.0,0.50395,9281.287485005996,57436199999.999985
9715,3069.75,230.052,366.1345,0.1784,0.0363,0.6903,0.6037,30.861,0.5412,6.0,0.6232896390387745,7312580.000000004,0.521657,9474.93224005754,57988500000.000046
9716,3069.75,230.052,366.1345,0.1784,0.0363,0.6903,0.6037,30.861,0.5412,7.0,0.6406456291820767,7187750.000000001,0.532757,9761.983930993703,58350199999.99997
9717,3069.75,230.052,366.1345,0.1784,0.0363,0.6903,0.6037,30.861,0.5412,8.0,0.6493148637845155,7146549.999999998,0.541462,9822.921549558889,58539600000.00001
9718,3069.75,230.052,366.1345,0.1784,0.0363,0.6903,0.6037,30.861,0.5412,9.0,0.6625382996903146,7046459.999999996,0.549461,10062.201445832372,58801699999.999985
9719,3069.75,230.052,366.1345,0.1784,0.0363,0.6903,0.6037,30.861,0.5412,10.0,0.664453767691171,7032440.000000008,0.552238,10067.373486300627,58841500000.0
9720,2713.5,277.844,321.2794,0.0961,0.0311,0.8246,0.6051,31.92,0.8031,1.0,0.41205712328116456,19624920.0,0.366889,1696.4278070942455,29642890000.0
9721,2713.5,277.844,321.2794,0.0961,0.0311,0.8246,0.6051,31.92,0.8031,2.0,0.54223915481169,18296750.0,0.567034,2243.6946452238785,42929510000.0
9722,2713.5,277.844,321.2794,0.0961,0.0311,0.8246,0.6051,31.92,0.8031,3.0,0.6259372449766153,17415010.000000004,0.652062,2615.2278982326166,47445100000.0
9723,2713.5,277.844,321.2794,0.0961,0.0311,0.8246,0.6051,31.92,0.8031,4.0,0.6760897848711869,16907330.0,0.694531,2844.292978252626,49401100000.0
9724,2713.5,277.844,321.2794,0.0961,0.0311,0.8246,0.6051,31.92,0.8031,5.0,0.7115737897842674,16615510.0,0.721435,2998.7463520529923,50516200000.0
9725,2713.5,277.844,321.2794,0.0961,0.0311,0.8246,0.6051,31.92,0.8031,6.0,0.7400735103927355,16375779.999999993,0.743074,3123.8450931802954,51362799999.99999
9726,2713.5,277.844,321.2794,0.0961,0.0311,0.8246,0.6051,31.92,0.8031,7.0,0.7621036851193389,16212699.999999998,0.757694,3227.802895261125,52028599999.999985
9727,2713.5,277.844,321.2794,0.0961,0.0311,0.8246,0.6051,31.92,0.8031,8.0,0.7776411931491493,16105699.999999998,0.767386,3307.0465735733305,52559900000.00003
9728,2713.5,277.844,321.2794,0.0961,0.0311,0.8246,0.6051,31.92,0.8031,9.0,0.7853111793674541,16047100.0,0.773621,3348.9914065469775,52941599999.99999
9729,2713.5,277.844,321.2794,0.0961,0.0311,0.8246,0.6051,31.92,0.8031,10.0,0.793084274282064,15982000.0,0.779272,3389.369290451759,53225500000.00001
9730,1757.75,267.346,650.2501,0.218,0.0347,0.9167,0.6321,37.431,0.6686,1.0,0.4270410801595894,20015720.0,0.426875,2813.356701632517,56289460000.0
9731,1757.75,267.346,650.2501,0.218,0.0347,0.9167,0.6321,37.431,0.6686,2.0,0.5398042469753981,17532680.0,0.604934,3669.338629348166,72095440000.0
9732,1757.75,267.346,650.2501,0.218,0.0347,0.9167,0.6321,37.431,0.6686,3.0,0.6222783072686484,16699030.0,0.692493,4085.057635084193,75913700000.0
9733,1757.75,267.346,650.2501,0.218,0.0347,0.9167,0.6321,37.431,0.6686,4.0,0.6744078983761433,16196019.999999996,0.740515,4392.616210649283,78116500000.0
9734,1757.75,267.346,650.2501,0.218,0.0347,0.9167,0.6321,37.431,0.6686,5.0,0.7093097564417615,15902180.000000002,0.771548,4589.798379844775,79392100000.00003
9735,1757.75,267.346,650.2501,0.218,0.0347,0.9167,0.6321,37.431,0.6686,6.0,0.734146256547653,15696470.000000006,0.791701,4741.849600578981,80265400000.0
9736,1757.75,267.346,650.2501,0.218,0.0347,0.9167,0.6321,37.431,0.6686,7.0,0.7570100808771048,15446799.999999996,0.809378,4910.777636792091,81103299999.99994
9737,1757.75,267.346,650.2501,0.218,0.0347,0.9167,0.6321,37.431,0.6686,8.0,0.7745691426575217,15319400.000000002,0.821076,5023.858636761229,81583500000.00008
9738,1757.75,267.346,650.2501,0.218,0.0347,0.9167,0.6321,37.431,0.6686,9.0,0.7853560148876356,15203200.00000001,0.829018,5103.734740054725,81906899999.99995
9739,1757.75,267.346,650.2501,0.218,0.0347,0.9167,0.6321,37.431,0.6686,10.0,0.7986940677216496,15049199.999999985,0.837276,5211.213885123463,82212999999.99997
9740,1190.25,298.927,421.4791,0.1104,0.0301,0.5557,0.6219,41.814,0.7048,1.0,0.43687138294910227,5829888.0,0.464579,1814.3710479515214,11248440000.0
